price_per_m,coors
119777.77777777778,"37.535546999999994,55.64761"
741017.99501868,"37.646848,55.74153100000001"
411676.6666666667,"37.663252,55.739316"
256122.44897959183,"37.509397,55.661379000000004"
332795.6989247312,"37.534002,55.668442000000006"
404312.95950155763,"37.635363,55.699585"
132064.37291897892,"37.568309,55.872885"
232196.9696969697,"37.494473,55.76909499999999"
110000.0,"37.569864,55.570125"
294736.84210526315,"37.562191,55.69475799999999"
205769.23076923078,"37.482609000000004,55.762843999999994"
144783.71501272265,"37.566584000000006,55.547397"
782190.1323706378,"37.578343,55.719682999999996"
251400.0,"37.629816,55.731075"
120000.0,"37.574003999999995,55.578503000000005"
128409.09090909091,"37.497,55.54566"
1490553.448275862,"37.613440000000004,55.738252"
333333.3333333333,"37.577624,55.741606999999995"
355140.18691588787,"37.520410999999996,55.791177000000005"
586639.25,"37.598106,55.745053000000006"
365000.0,"37.601987,55.78589300000001"
134986.2258953168,"37.808689,55.811138"
457516.33986928104,"37.536266,55.809833"
159615.38461538462,"37.568318,55.86844"
744960.5609114812,"37.618569,55.722142000000005"
336633.6633663366,"37.654206,55.736878000000004"
726488.2352941176,"37.499893,55.718872"
717114.1935483871,"37.499893,55.718872"
176289.47368421053,"37.665372,55.721341"
142105.26315789475,"37.739123,55.786232"
107615.8940397351,"37.795232,55.634375"
316513.7614678899,"37.467221,55.774026"
103703.70370370371,"37.597279,55.504399"
213143.87211367674,"37.672693,55.733594"
400000.0,"37.56892,55.75459300000001"
143404.25531914894,"37.532682,55.866576"
857659.7222222222,"37.520671,55.798480000000005"
158730.15873015873,"37.401114,55.808624"
210304.93165089382,"37.569351,55.798722999999995"
243750.0,"37.675693,55.726102000000004"
170454.54545454544,"37.493228,55.808776"
1389547.704770477,"37.616252,55.735915000000006"
174226.80412371134,"37.648277,55.68319399999999"
207692.3076923077,"37.64418,55.708374"
155875.29976019185,"37.443919,55.708704000000004"
333951.4285714286,"37.512353000000004,55.76084399999999"
319587.6288659794,"37.604493,55.774467"
588235.2941176471,"37.602993,55.764607"
130820.39911308204,"37.718139,55.81298"
294701.9867549669,"37.471111,55.735064"
167532.46753246753,"37.551888,55.845587"
151898.7341772152,"37.519952,55.88754399999999"
396923.07692307694,"37.643128999999995,55.739914"
132034.63203463203,"37.722091,55.613316000000005"
196202.53164556963,"37.544306,55.753387"
180451.12781954888,"37.609649,55.68011800000001"
185873.6059479554,"37.721993,55.796718999999996"
1021274.8076923077,"37.520671,55.798480000000005"
155000.0,"37.405992,55.81084"
238000.0,"37.524121,55.824066"
191666.66666666666,"37.652211,55.867692000000005"
150930.25404157044,"37.618053,55.850616"
179687.5,"37.720985999999996,55.746304"
200000.0,"37.62024,55.656443"
209523.80952380953,"37.672647999999995,55.765995"
316082.8431372549,"37.600989,55.77683100000001"
123275.86206896552,"37.822649,55.700781000000006"
105985.03740648378,"37.294278000000006,55.48879"
386505.0,"37.667456,55.764951"
227868.8524590164,"37.439975,55.725615000000005"
206538.0939947781,"37.618053,55.850616"
394896.7193195626,"37.532439000000004,55.693591000000005"
1101602.642857143,"37.642222,55.746826"
329000.0,"37.582367,55.78619200000001"
266850.0687757909,"37.700649,55.820273"
199333.33333333334,"37.677831,55.738875"
259681.09339407747,"37.482978,55.709013"
101468.05194805194,"37.417318,55.633345"
100553.51351351352,"37.455622999999996,55.592524"
301020.4081632653,"37.547144,55.758072999999996"
160256.41025641025,"37.397090000000006,55.794810999999996"
181964.57326892109,"37.500881,55.823156000000004"
160784.3137254902,"37.864861,55.739985"
180817.61006289307,"37.52669,55.651095"
121212.12121212122,"37.644603000000004,55.578619999999994"
109000.0,"37.388906,55.642677"
109000.0,"37.388906,55.642677"
113000.0,"37.388906,55.642677"
341238.7894736842,"37.451267,55.781337"
740740.7407407408,"37.610053,55.723861"
189692.4347826087,"37.633607,55.700562"
319753.0864197531,"37.471309000000005,55.731191"
187815.38461538462,"37.616548,55.659296999999995"
142600.0,"37.497643,55.649277000000005"
366379.3103448276,"37.561455,55.825103000000006"
245133.2380952381,"37.633607,55.700562"
189610.0,"37.633607,55.700562"
140909.0909090909,"37.884174,55.71145799999999"
186170.21276595743,"37.730922,55.761517000000005"
142307.6923076923,"37.63058,55.869061"
379365.07936507935,"37.654134,55.760631000000004"
145714.2857142857,"37.734443,55.69834"
165383.00138312587,"37.648631,55.700816"
526976.1606022584,"37.609173,55.731176"
161710.0371747212,"37.678334,55.639014"
350000.0,"37.500953,55.71304"
380952.38095238095,"37.531657,55.670387"
947108.8957055215,"37.603809999999996,55.739017000000004"
188821.75226586103,"37.680310999999996,55.735032999999994"
305397.72727272724,"37.514571999999994,55.795317000000004"
175258.4380952381,"37.657889000000004,55.834376"
162962.96296296295,"37.796490000000006,55.750175"
233111.11111111112,"37.530696,55.674971"
223667.37739872068,"37.47801,55.723749"
202343.75,"37.501618,55.830275"
362318.84057971014,"37.608419,55.772679000000004"
455752.21238938055,"37.506262,55.714764"
141975.3086419753,"37.571525,55.797984"
794444.4444444445,"37.479941,55.727298"
149345.79439252336,"37.377886,55.77092"
174025.97402597402,"37.723411999999996,55.671518999999996"
164285.7142857143,"37.439463,55.841064"
478571.4285714286,"37.607079999999996,55.764136"
234250.00000000003,"37.564721,55.771218000000005"
570000.0,"37.636715,55.763042000000006"
133495.14563106795,"37.700693,55.819439"
453420.1048951049,"37.527903,55.723237"
114942.52873563218,"37.724714,55.720925"
129222.97297297297,"37.58641,55.603863"
179661.01694915254,"37.793382,55.810607"
193548.3870967742,"37.405848,55.804283"
662755.1020408163,"37.617393,55.735125"
705731.4285714285,"37.649552,55.757212"
169014.08450704225,"37.407429,55.710575"
164225.8176100629,"37.618053,55.850616"
118000.0,"37.388906,55.642677"
283809.5238095238,"37.558059,55.665929000000006"
125000.0,"37.539536,55.870222999999996"
448113.2075471698,"37.619558000000005,55.7278"
151515.15151515152,"37.787444,55.801818999999995"
487804.8780487805,"37.47315,55.655163"
144075.01066098083,"37.67131,55.579811"
176616.91542288556,"37.743193,55.703038"
254516.32432432432,"37.632098,55.810602"
657503.8167938931,"37.619549,55.732514"
223684.2105263158,"37.458076,55.796653000000006"
181515.15151515152,"37.615415999999996,55.643032999999996"
239795.91836734692,"37.549893,55.775397999999996"
179487.1794871795,"37.575361,55.671071999999995"
202968.75,"37.458912,55.831226"
1433051.687763713,"37.615776000000004,55.762631999999996"
412282.0705882353,"37.534397,55.750028"
138461.53846153847,"37.590084000000004,55.819226"
155555.55555555556,"37.814034,55.823803000000005"
114459.99999999999,"37.388906,55.642677"
136363.63636363635,"37.73518,55.737232999999996"
144565.21739130435,"37.342076,55.628273"
223880.59701492538,"37.609595,55.650282"
167567.56756756757,"37.767052,55.704616"
229007.6335877863,"37.668290999999996,55.726538"
220309.81067125645,"37.502444,55.746887"
423438.85714285716,"37.449146999999996,55.780846"
835992.5292397661,"37.449686,55.758568999999994"
552777.7777777778,"37.616863,55.768131999999994"
126949.15254237287,"37.424399,55.655026"
710743.8016528926,"37.639887,55.77680600000001"
129807.69230769231,"37.716612,55.651368999999995"
270270.2702702703,"37.677301,55.737988"
98275.86206896552,"37.356854,55.514687"
214285.7142857143,"37.636715,55.801536"
136842.1052631579,"37.712129,55.878591"
154954.95495495494,"37.664087,55.86254"
212330.2457466919,"37.635363,55.699585"
423231.56005221937,"37.397403999999995,55.770582999999995"
220408.16326530612,"37.687659000000004,55.776391000000004"
138750.0,"37.368443,55.592866"
154897.49430523918,"37.573671999999995,55.803378"
205263.15789473685,"37.592554,55.682488"
193029.490616622,"37.414742,55.743492"
278299.4797687861,"37.672163,55.77629399999999"
288050.8474576271,"37.545294,55.806241"
125000.0,"37.371811,55.647290000000005"
790476.1904761905,"37.520671,55.798480000000005"
549999.99,"37.451519,55.809064"
273134.32835820894,"37.653523,55.766470999999996"
147268.4085510689,"37.342095,55.59553199999999"
275303.64372469636,"37.523456,55.64191999999999"
134920.6349206349,"37.534469,55.616533999999994"
182280.0,"37.60452,55.642199"
174685.00453309156,"37.60452,55.642199"
174685.00453309156,"37.60452,55.642199"
184240.0,"37.60452,55.642199"
184240.0,"37.60452,55.642199"
216216.2162162162,"37.487109999999994,55.863606000000004"
128750.0,"37.926862,55.681275"
176562.5,"37.602301000000004,55.822407"
650000.0,"37.574345,55.726893000000004"
164037.85488958991,"37.817951,55.750216"
101639.34426229508,"37.934121000000005,55.704184"
200764.81835564054,"37.483193,55.766521"
177133.65539452495,"37.804179,55.715931000000005"
343750.0,"37.573977,55.717234"
132332.87858117325,"37.541988,55.616564000000004"
161517.00272479563,"37.429778999999996,55.820896999999995"
457073.0412890232,"37.527903,55.723237"
138888.88888888888,"37.399578000000005,55.839689"
145631.06796116504,"37.528918,55.871621999999995"
592783.5051546391,"37.603190000000005,55.769038"
143733.33333333334,"37.775766,55.656915000000005"
212688.17204301077,"37.666225,55.677671"
429559.27051671734,"37.638036,55.770208"
263862.3326959847,"37.63252,55.779803"
375000.0,"37.462953999999996,55.82001999999999"
166163.1419939577,"37.481235,55.868991"
492857.14285714284,"37.582654999999995,55.743922999999995"
150000.0,"37.507107,55.86446"
232432.43243243243,"37.630517,55.784521"
627981.3559322034,"37.598456,55.768871"
395418.32669322705,"37.625487,55.743795999999996"
211640.21164021167,"37.417194,55.74838199999999"
203125.0,"37.452345,55.847198999999996"
158536.58536585365,"37.704233,55.872051"
132758.62068965516,"37.554511,55.932637"
127638.29787234042,"37.471623,55.575480000000006"
259388.23529411765,"37.560377,55.658682999999996"
249615.38461538462,"37.560377,55.658682999999996"
199754.90196078434,"37.492715999999994,55.82249300000001"
741018.0,"37.617474,55.786703"
249277.45664739885,"37.560377,55.658682999999996"
177348.21162444114,"37.635363,55.699585"
641176.4705882353,"37.584478000000004,55.767251"
212307.6923076923,"37.62069,55.715763"
182692.3076923077,"37.612165000000005,55.796825"
250000.0,"37.560377,55.658682999999996"
294230.76923076925,"37.470186,55.663273"
192592.59259259258,"37.405066999999995,55.751608999999995"
182539.68253968254,"37.539078,55.73223"
214995.46405228757,"37.568446,55.789588"
175714.2857142857,"37.624651,55.86552"
583208.2666666667,"37.520671,55.798480000000005"
196969.69696969696,"37.478414,55.863631000000005"
135227.27272727274,"37.519602,55.850454000000006"
123333.33333333333,"37.682988,55.632006000000004"
166666.66666666666,"37.72502,55.619117"
270731.7073170732,"37.663996999999995,55.714353"
170689.6551724138,"37.433840000000004,55.861722"
133066.66666666666,"37.7259,55.64601999999999"
150000.0,"37.747478,55.67649399999999"
234042.55319148937,"37.609577,55.65433"
134180.790960452,"37.533283000000004,55.893127"
508474.57627118647,"37.580740999999996,55.75206"
208620.6896551724,"37.635682,55.806864000000004"
219619.32650073207,"37.521605,55.826913"
136708.86075949366,"37.813082,55.696697"
161904.7619047619,"37.400153,55.653907999999994"
360676.5476190476,"37.426941,55.732797999999995"
166666.66666666666,"37.72263,55.597398"
117366.20632279533,"37.371863,55.859549"
175642.55354200987,"37.67228,55.775824"
117391.30434782608,"37.650828000000004,55.583052"
115497.66336633664,"37.554897,55.55636"
479797.9797979798,"37.397403999999995,55.770582999999995"
116851.0515873016,"37.554897,55.55636"
393102.3622047244,"37.615767,55.721503000000006"
296307.08661417325,"37.615767,55.721503000000006"
603773.5849056604,"37.59807,55.76084399999999"
240322.5806451613,"37.598178000000004,55.825917000000004"
183862.43386243389,"37.567285,55.6495"
233322.22222222222,"37.548887,55.804218000000006"
244094.48818897636,"37.641225,55.856356000000005"
130357.14285714286,"37.784964,55.759207999999994"
1016385.8119658119,"37.568446,55.789588"
1668441.149068323,"37.613440000000004,55.738252"
405182.1589205397,"37.592734,55.768359999999994"
367021.27659574465,"37.497772999999995,55.679428"
649350.6493506493,"37.60196,55.74385699999999"
235294.11764705883,"37.623214000000004,55.718633"
216304.34782608695,"37.660512,55.703966"
155100.0,"37.724077,55.600699"
149888.14317673378,"37.498284999999996,55.846061999999996"
164500.0,"37.621013,55.667345"
147222.22222222222,"37.77749,55.669249"
156250.0,"37.831219,55.719156000000005"
182142.85714285713,"37.419476,55.805406999999995"
572916.6666666666,"37.632296000000004,55.786597"
432260.49886621314,"37.623636,55.741911"
191250.0,"37.817492,55.805831999999995"
92660.0,"37.452290999999995,55.590993999999995"
270753.8461538461,"37.542958,55.80664599999999"
234000.0,"37.473006,55.774517"
545938.2933333333,"37.585035,55.742215"
216576.08695652176,"37.577588,55.896277000000005"
109183.63636363637,"37.452290999999995,55.590993999999995"
122632.29645093947,"37.555121,55.557775"
119841.26984126984,"37.6501,55.589061"
135714.2857142857,"37.625567,55.65818"
146214.0992167102,"37.491161,55.624037"
161073.8255033557,"37.347665,55.84775"
270270.24324324325,"37.571866,55.763011999999996"
174285.7142857143,"37.472297,55.634176000000004"
182286.30278063854,"37.659515,55.83429"
665137.6146788991,"37.573002,55.726762"
294520.5479452055,"37.701384999999995,55.820485999999995"
218579.2349726776,"37.580301,55.67994"
233333.33333333334,"37.609577,55.65433"
148571.42857142858,"37.640659,55.589273999999996"
226843.10018903593,"37.645519,55.682991"
162857.14285714287,"37.591449,55.666838"
345744.68085106387,"37.578064000000005,55.746015"
96666.66666666667,"37.158138,55.53638"
238095.2380952381,"37.581433000000004,55.705431999999995"
284482.7586206897,"37.487522999999996,55.64479"
191815.8567774936,"37.526851,55.660165"
190476.19047619047,"37.628676,55.819788"
137700.0,"37.67131,55.579811"
144736.84210526315,"37.668893,55.63965400000001"
1235030.0,"37.609973,55.733493"
90731.42857142857,"37.355143,55.518242"
240259.74025974027,"37.506675,55.7559"
328672.7576335878,"37.599301000000004,55.710661"
108045.97701149425,"37.289894,55.610946"
258620.6896551724,"37.483427,55.68029"
91121.95121951221,"37.355143,55.518242"
150980.39215686274,"37.772684000000005,55.639649"
149500.0,"37.410773999999996,55.661196"
132467.53246753247,"37.738243,55.652485999999996"
188087.77429467085,"37.554187,55.67428"
209615.38461538462,"37.648277,55.68319399999999"
250000.0,"37.572558,55.672016000000006"
162500.0,"37.648277,55.68319399999999"
340454.54545454547,"37.634883,55.743416"
154761.90476190476,"37.828066,55.802255"
359700.0,"37.7704,55.793336"
154285.7142857143,"37.554708000000005,55.933761"
223045.10638297873,"37.512353000000004,55.76084399999999"
166361.97440585008,"37.855177000000005,55.688299"
195053.9650872818,"37.618053,55.850616"
179527.00182815356,"37.634488,55.677569999999996"
571428.5714285715,"37.631541,55.764368999999995"
140909.0909090909,"37.747262,55.670609999999996"
227714.00837988828,"37.634488,55.677569999999996"
204239.00121802682,"37.634488,55.677569999999996"
368207.701863354,"37.510107,55.788515000000004"
213076.92307692306,"37.525863,55.673976"
137272.72727272726,"37.564122999999995,55.565645999999994"
240773.28646748682,"37.512353000000004,55.76084399999999"
504666.6666666667,"37.61371,55.722543"
288100.0,"37.571943,55.81717"
307594.93670886074,"37.672971000000004,55.774958"
472527.47252747254,"37.667456,55.764951"
203389.83050847458,"37.759848,55.65573199999999"
199970.37037037036,"37.699463,55.751503"
498750.0,"37.667456,55.764951"
168437.5,"37.417688,55.852880000000006"
381944.44444444444,"37.540156,55.68532"
138121.54696132595,"37.814904999999996,55.820612"
140032.9489291598,"37.622405,55.700877"
468863.63636363635,"37.62599,55.736909"
159615.38461538462,"37.749947999999996,55.66066800000001"
133928.57142857142,"37.782656,55.719758999999996"
55555.555555555555,"38.589316,54.860513"
287500.0,"37.787803000000004,55.79160699999999"
250000.0,"37.560071,55.659571"
220779.22077922078,"37.547944,55.687462"
